FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;FECHA(YYYYMMDD)
131009;0;18,7708;;;20131009
131010;0;18,4375;;;20131010
131011;0;19,8125;;;20131011
131012;0;16,5417;;;20131012
131013;0;16,8333;;;20131013
131014;0;18,6875;;;20131014
131015;0;21,4583;;;20131015
131016;0;21,1042;;;20131016
131017;0;23,5417;;;20131017
131018;0;24,9792;;;20131018
131019;0;16,7292;;;20131019
131020;0;9,25;;;20131020
131021;0;9,95833;;;20131021
131022;0;13,6042;;;20131022
131023;0;12,7708;;;20131023
131024;0;23,6667;;;20131024
131025;0;20;;;20131025
131026;0;19,7292;;;20131026
131027;0;23,2708;;;20131027
131028;0;;;;20131028
131029;0;;;;20131029
131030;0;;;;20131030
131031;0;;;;20131031
131101;0;;;;20131101
131102;0;;;;20131102
131103;0;;;;20131103
131104;0;;;;20131104
131105;0;;;;20131105
131106;0;;;;20131106
131107;0;;;;20131107
131108;0;;;;20131108
131109;0;;;;20131109
131110;0;;;;20131110
131111;0;;;;20131111
131112;0;;;;20131112
131113;0;;;;20131113
131114;0;;;;20131114
131115;0;;;;20131115
131116;0;;;;20131116
131117;0;;;;20131117
131118;0;;;;20131118
131119;0;;;;20131119
131120;0;;;;20131120
131121;0;;;;20131121
131122;0;;;;20131122
131123;0;;;;20131123
131124;0;;;;20131124
131125;0;;;;20131125
131126;0;;;;20131126
131127;0;;;;20131127
131128;0;;;;20131128
131129;0;;;;20131129
131130;0;;;;20131130
131201;0;;;;20131201
131202;0;;;;20131202
131203;0;;;;20131203
131204;0;;;;20131204
131205;0;;;;20131205
131206;0;;;;20131206
131207;0;;;;20131207
131208;0;;;;20131208
131209;0;;;;20131209
131210;0;;;;20131210
131211;0;;;;20131211
131212;0;;;26,368;20131212
131213;0;;;28,0604;20131213
131214;0;;;29,2472;20131214
131215;0;;;24,6924;20131215
131216;0;;;27,6611;20131216
131217;0;;;26,4861;20131217
131218;0;;;28,6284;20131218
131219;0;;;30,4965;20131219
131220;0;;;28,875;20131220
131221;0;;;31,743;20131221
131222;0;;;23,0417;20131222
131223;0;;;26,7632;20131223
131224;0;;;33,5253;20131224
131225;0;;;25,6778;20131225
131226;0;;;22,118;20131226
131227;0;;;20,125;20131227
131228;0;;;23,2188;20131228
131229;0;;;22,1597;20131229
131230;0;;;14,9861;20131230
131231;0;;;;20131231
140101;0;;;;20140101
140102;0;;;;20140102
140103;0;;;;20140103
140104;0;;;;20140104
140105;0;;;;20140105
140106;0;;;;20140106
140107;0;;;;20140107
140108;0;;;;20140108
140109;0;34,1667;;;20140109
140110;0;29,5417;;;20140110
140111;0;29,0833;;;20140111
140112;0;20,9167;;;20140112
140113;0;16,1042;;;20140113
140114;0;17,0417;;;20140114
140115;0;20,4565;;;20140115
140116;0;14,3958;;;20140116
140117;0;11,3958;;;20140117
140118;0;12,9583;;;20140118
140119;0;10,4375;;;20140119
140120;0;11,6042;;;20140120
140121;0;10,9375;;;20140121
140122;0;10,4792;;;20140122
140123;0;8,64583;;;20140123
140124;0;9,14583;;;20140124
140125;0;12,4167;;;20140125
140126;0;15,1875;;;20140126
140127;0;12,875;;;20140127
140128;0;12,5625;;;20140128
140129;0;14,9583;;;20140129
140130;0;16,625;;;20140130
140131;0;17,75;;;20140131
140201;0;17,5435;;;20140201
140202;0;12,9048;;;20140202
140203;0;10,5;;;20140203
140204;0;16;;;20140204
140205;0;11,6667;;;20140205
140206;0;12,1667;;;20140206
140207;0;18,6667;;;20140207
140208;0;14,1875;;;20140208
140209;0;12,5833;;;20140209
140210;0;14,8542;;;20140210
140211;0;14,4583;;;20140211
140212;0;17,2917;;;20140212
140213;0;19,7083;;;20140213
140214;0;15,6458;;;20140214
140215;0;10,6042;;;20140215
140216;0;11,25;;;20140216
140217;0;15,9583;;;20140217
140218;0;16,4167;;;20140218
140219;0;16,25;;;20140219
140220;0;14,1042;;;20140220
140221;0;15,4583;;;20140221
140222;0;19,6667;;;20140222
140223;0;15,0417;;;20140223
140224;0;14,4583;;;20140224
140225;0;13,5625;;;20140225
140226;0;14,8125;;;20140226
140227;0;16,5833;;;20140227
140228;0;15,1875;;;20140228
140301;0;11,6458;;;20140301
140302;0;11,25;;;20140302
140303;0;12,3958;;;20140303
140304;0;14,2708;;;20140304
140305;0;14,7083;;;20140305
140306;0;16,125;;;20140306
140307;0;20,6875;;;20140307
140308;0;19,4474;;;20140308
140309;0;10,0208;;;20140309
140310;0;8,6739;;;20140310
140311;0;15,9583;;;20140311
140312;0;15,7917;;;20140312
140313;0;13,125;;;20140313
140314;0;13,7917;;;20140314
140315;0;16,25;;;20140315
140316;0;11,7083;;;20140316
140317;0;12,5208;;;20140317
140318;0;;;;20140318
140319;0;18,0625;;;20140319
140320;0;22,9375;;;20140320
140321;0;28,75;;;20140321
140322;0;28,4583;;;20140322
140323;0;24,6042;;;20140323
140324;0;28,3542;;;20140324
140325;0;26,5;;;20140325
140326;0;23,5417;;;20140326
140327;0;21,2292;;;20140327
140328;0;24,1042;;;20140328
140329;0;21,0625;;;20140329
140330;0;10,5833;;;20140330
140331;0;15,7292;;;20140331
140401;0;21,1458;;;20140401
140402;0;16,4792;;;20140402
140403;0;18,8958;;;20140403
140404;0;25;;;20140404
140405;0;29,5417;;;20140405
140406;0;20,375;;;20140406
140407;0;12,625;;;20140407
140408;0;16,125;;;20140408
140409;0;22,125;;;20140409
140410;0;16,8333;;;20140410
140411;0;23,7292;;;20140411
140412;0;28,9792;;;20140412
140413;0;25,7708;;;20140413
140414;0;27,0208;;;20140414
140415;0;29,5;;;20140415
140416;0;18,5417;;;20140416
140417;0;28,6875;;;20140417
140418;0;31,5;;;20140418
140419;0;26,5625;;;20140419
140420;0;20,3125;;;20140420
140421;0;25,2708;;;20140421
140422;0;33,125;;;20140422
140423;0;40,5833;;;20140423
140424;0;42,8333;;;20140424
140425;0;43,8958;;;20140425
140426;0;22,4583;;;20140426
140427;0;22,8125;;;20140427
140428;0;30,4792;;;20140428
140429;0;35,7083;;;20140429
140430;0;35,5;;;20140430
140501;0;26,3542;;;20140501
140502;0;31,5;;;20140502
140503;0;14,8333;;;20140503
140504;0;17,3958;;;20140504
140505;0;23,0417;;;20140505
140506;0;36,75;;;20140506
140507;0;28,0833;;;20140507
140508;0;30,2292;;;20140508
140509;0;23,8333;;;20140509
140510;0;22,0625;;;20140510
140511;0;23,875;;;20140511
140512;0;35,8125;;;20140512
140513;0;39,6042;;;20140513
140514;0;31,7083;;;20140514
140515;0;28;;;20140515
140516;0;29,9167;;;20140516
140517;0;50,9583;;;20140517
140518;0;43,3333;;;20140518
140519;0;28,7292;;;20140519
140520;0;21,1875;;;20140520
140521;0;7,97917;;;20140521
140522;0;17,3125;;;20140522
140523;0;27,9792;;;20140523
140524;0;33,9375;;;20140524
140525;0;40,4583;;;20140525
140526;0;36,0208;;;20140526
140527;0;51,875;;;20140527
140528;0;28,4167;;;20140528
140529;0;19,4565;;;20140529
140530;0;26,0625;;;20140530
140531;0;36,7708;;;20140531
140601;0;43,9583;;;20140601
140602;0;49,9375;;;20140602
140603;0;39;;;20140603
140604;0;9,79167;;;20140604
140605;0;19,0833;;;20140605
140606;0;25,7917;;;20140606
140607;0;13,3333;;;20140607
140608;0;19,4167;;;20140608
140609;0;36,1667;;;20140609
140610;0;35,75;;;20140610
140611;0;27,625;;;20140611
140612;0;10,6458;;;20140612
140613;0;49,6042;;;20140613
140614;0;72,1458;;;20140614
140615;0;38,0208;;;20140615
140616;0;40,9167;;;20140616
140617;0;40,5625;;;20140617
140618;0;30,8125;;;20140618
140619;0;40,3333;;;20140619
140620;0;34,0417;;;20140620
140621;0;29;;;20140621
140622;0;44,4583;;;20140622
140623;0;41,4583;;;20140623
140624;0;41,8125;;;20140624
140625;0;30,9583;;;20140625
140626;0;37,2292;;;20140626
140627;0;57,7917;;;20140627
140628;0;53,125;;;20140628
140629;0;52,9375;;;20140629
140630;0;31,6458;;;20140630
140701;0;;;37,7916;20140701
140702;0;;;26,9773;20140702
140703;0;;;28,9375;20140703
140704;0;;;14,4348;20140704
140705;0;;;21,2083;20140705
140706;0;;;38,875;20140706
140707;0;;;38;20140707
140708;0;;;37,7291;20140708
140709;0;;;50,9166;20140709
140710;0;;;39,2916;20140710
140711;0;;;36,6875;20140711
140712;0;;;43,3333;20140712
140713;0;;;36,625;20140713
140714;0;;;18,3333;20140714
140715;0;;;15,5;20140715
140716;0;;;24,6042;20140716
140717;0;;;34,0833;20140717
140718;0;;;46,9791;20140718
140719;0;;;30,6458;20140719
140720;0;;;18,3158;20140720
140721;0;;;24,8958;20140721
140722;0;;;16,1875;20140722
140723;0;;;17,125;20140723
140724;0;;;30,3125;20140724
140725;0;;;45,6666;20140725
140726;0;;;50,6666;20140726
140727;0;;;29,7292;20140727
140728;0;;;42,5625;20140728
140729;0;;;35,25;20140729
140730;0;;;28,0208;20140730
140731;0;;;44,7083;20140731
140801;0;;;44,6875;20140801
140802;0;25,9167;;;20140802
140803;0;17,5;;;20140803
140804;0;41,087;;;20140804
140805;0;37,9584;;;20140805
140806;0;14,4167;;;20140806
140807;0;41,7917;;;20140807
140808;0;44,1667;;;20140808
140809;0;42,3334;;;20140809
140810;0;42,6667;;;20140810
140811;0;28,375;;;20140811
140812;0;31,9167;;;20140812
140813;0;58,3334;;;20140813
140814;0;38,7084;;;20140814
140815;0;51,1251;;;20140815
140816;0;72,0417;;;20140816
140817;0;41,7917;;;20140817
140818;0;24,5;;;20140818
140819;0;26,6667;;;20140819
140820;0;45,2501;;;20140820
140821;0;49,3334;;;20140821
140822;0;37,6251;;;20140822
140823;0;15,7917;;;20140823
140824;0;6,37501;;;20140824
140825;0;24,5833;;;20140825
140826;0;23,9583;;;20140826
140827;0;32,0834;;;20140827
140828;0;42,5001;;;20140828
140829;0;32,2084;;;20140829
140830;0;14;;;20140830
140831;0;30,4583;;;20140831
140901;0;15,7083;;;20140901
140902;0;16,7917;;;20140902
140903;0;18,0833;;;20140903
140904;0;20,5417;;;20140904
140905;0;5,20834;;;20140905
140906;0;31,2083;;;20140906
140907;0;52,0001;;;20140907
140908;0;19,375;;;20140908
140909;0;7,08334;;;20140909
140910;0;16,375;;;20140910
140911;0;28;;;20140911
140912;0;36,5417;;;20140912
140913;0;19,2917;;;20140913
140914;0;14,9583;;;20140914
140915;0;23,7917;;;20140915
140916;0;26,8333;;;20140916
140917;0;22,4583;;;20140917
140918;0;26,2917;;;20140918
140919;0;45,0417;;;20140919
140920;0;34,2084;;;20140920
140921;0;17,5833;;;20140921
140922;0;7,62501;;;20140922
140923;0;18,875;;;20140923
140924;0;28,125;;;20140924
140925;0;11,9583;;;20140925
140926;0;19;;;20140926
140927;0;20,5417;;;20140927
140928;0;23,875;;;20140928
140929;0;8,81819;;;20140929
140930;0;22,375;;;20140930
141001;0;25,375;;;20141001
141002;0;23,2083;;;20141002
141003;0;19,2083;;;20141003
141004;0;9,41667;;;20141004
141005;0;14,625;;;20141005
141006;0;22,125;;;20141006
141007;0;20,5;;;20141007
141008;0;20,1305;;;20141008
141009;0;11,1304;;;20141009
141010;0;16,5;;;20141010
141011;0;20,9583;;;20141011
141012;0;17,5833;;;20141012
141013;0;;;13,7;20141013
141014;0;;;1,125;20141014
141015;0;;;1,54167;20141015
141016;0;;;1,5;20141016
141017;0;;;5,95652;20141017
141018;0;16,7391;;;20141018
141019;0;26;;;20141019
141020;0;18,0417;;;20141020
141021;0;19,4583;;;20141021
141022;0;21,9167;;;20141022
141023;0;21,1667;;;20141023
141024;0;19,2917;;;20141024
141025;0;21,9167;;;20141025
141026;0;17,1667;;;20141026
141027;0;14,25;;;20141027
141028;0;13,4583;;;20141028
141029;0;10,625;;;20141029
141030;0;12,9167;;;20141030
141031;0;12,25;;;20141031
141101;0;11,9583;;;20141101
141102;0;7,29167;;;20141102
141103;0;12,1667;;;20141103
141104;0;17,7083;;;20141104
141105;0;13,75;;;20141105
141106;0;14,0417;;;20141106
141107;0;16,0417;;;20141107
141108;0;24,625;;;20141108
141109;0;19,8333;;;20141109
141110;0;17,4167;;;20141110
141111;0;20,8333;;;20141111
141112;0;18,125;;;20141112
141113;0;21,5833;;;20141113
141114;0;26,8333;;;20141114
141115;0;25,2083;;;20141115
141116;0;;;43,2916;20141116
141117;0;;;32;20141117
141118;0;16,8333;;;20141118
141119;0;15,625;;;20141119
141120;0;15,2;;;20141120
141121;0;;;;20141121
141122;0;;;40;20141122
141123;0;12,6522;;;20141123
141124;0;15,8636;;;20141124
141125;0;;;38,913;20141125
141126;0;18,2083;;;20141126
141127;0;21,2083;;;20141127
141128;0;17,7917;;;20141128
141129;0;11,875;;;20141129
141130;0;14,2917;;;20141130
141201;0;17,2083;;;20141201
141202;0;22,0833;;;20141202
141203;0;23,1667;;;20141203
141204;0;21;;;20141204
141205;0;22,0417;;;20141205
141206;0;10,2917;;;20141206
141207;0;15,75;;;20141207
141208;0;12,9167;;;20141208
141209;0;16,125;;;20141209
141210;0;15,9167;;;20141210
141211;0;18,25;;;20141211
141212;0;17,0833;;;20141212
141213;0;14,5417;;;20141213
141214;0;13,9167;;;20141214
141215;0;11,3333;;;20141215
141216;0;11,1667;;;20141216
141217;0;15,4583;;;20141217
141218;0;18,9167;;;20141218
141219;0;16,8261;;;20141219
141220;0;10,5417;;;20141220
141221;0;9,25002;;;20141221
141222;0;14,9167;;;20141222
141223;0;18,0833;;;20141223
141224;0;27,4583;;;20141224
141225;0;21,9167;;;20141225
141226;0;22,3333;;;20141226
141227;0;17,875;;;20141227
141228;0;16,5;;;20141228
141229;0;19,0417;;;20141229
141230;0;28,2083;;;20141230
141231;0;19,4167;;;20141231
150101;0;13,4167;;;20150101
150102;0;15,875;;;20150102
150103;0;21,0435;;;20150103
150104;0;23,6522;;;20150104
150105;0;19,9167;;;20150105
150106;0;25,75;;;20150106
150107;0;24,5;;;20150107
150108;0;20,5218;;;20150108
150109;0;24,8696;;;20150109
150110;0;22,4167;;;20150110
150111;0;25,6667;;;20150111
150112;0;26,375;;;20150112
150113;0;29,2083;;;20150113
150114;0;26,6667;;;20150114
150115;0;20,7917;;;20150115
150116;0;25,1667;;;20150116
150117;0;26,25;;;20150117
150118;0;21,625;;;20150118
150119;0;16,5833;;;20150119
150120;0;17,4583;;;20150120
150121;0;16,625;;;20150121
150122;0;18,8333;;;20150122
150123;0;19,25;;;20150123
150124;0;16,4583;;;20150124
150125;0;13,8333;;;20150125
150126;0;11,75;;;20150126
150127;0;13,5;;;20150127
150128;0;17,4167;;;20150128
150129;0;19,875;;;20150129
150130;0;21,3333;;;20150130
150131;0;20,0833;;;20150131
150201;0;23,875;;;20150201
150202;0;22,4167;;;20150202
150203;0;22,5417;;;20150203
150204;0;21,9167;;;20150204
150205;0;21,7083;;;20150205
150206;0;19,5833;;;20150206
150207;0;19,3333;;;20150207
150208;0;11,1667;;;20150208
150209;0;20;;;20150209
150210;0;18,0417;;;20150210
150211;0;18,8333;;;20150211
150212;0;22,125;;;20150212
150213;0;24,9583;;;20150213
150214;0;31,5417;;;20150214
150215;0;26,5833;;;20150215
150216;0;33,0834;;;20150216
150217;0;26,3333;;;20150217
150218;0;26,4583;;;20150218
150219;0;36,8334;;;20150219
150220;0;44,2501;;;20150220
150221;0;22;;;20150221
150222;0;18,0417;;;20150222
150223;0;22,4091;;;20150223
150224;0;21,3333;;;20150224
150225;0;27,9583;;;20150225
150226;0;21,4583;;;20150226
150227;0;17,1667;;;20150227
150228;0;12,7917;;;20150228
150301;0;12,5417;;;20150301
150302;0;14,2609;;;20150302
150303;0;20,6667;;;20150303
150304;0;19,5417;;;20150304
150305;0;20,1667;;;20150305
150306;0;;;11,5217;20150306
150307;0;;;0,916666;20150307
150308;0;;;1,20833;20150308
150309;0;;;7,52174;20150309
150310;0;29,375;;;20150310
150311;0;32,8334;;;20150311
150312;0;49,7917;;;20150312
150313;0;41,2501;;;20150313
150314;0;29,8333;;;20150314
150315;0;29,125;;;20150315
150316;0;35,0001;;;20150316
150317;0;27,375;;;20150317
150318;0;26,625;;;20150318
150319;0;23,875;;;20150319
150320;0;23,9131;;;20150320
150321;0;;;;20150321
150322;0;19,4167;;;20150322
150323;0;20,2083;;;20150323
150324;0;22,2917;;;20150324
150325;0;33,0001;;;20150325
150326;0;10,875;;;20150326
150327;0;19,2083;;;20150327
150328;0;26,4167;;;20150328
150329;0;22,7083;;;20150329
150330;0;21,4167;;;20150330
150331;0;25,3333;;;20150331
150401;0;30,9583;;;20150401
150402;0;29,7083;;;20150402
150403;0;18,2083;;;20150403
150404;0;16,8333;;;20150404
150405;0;21,125;;;20150405
150406;0;23,0833;;;20150406
150407;0;23,375;;;20150407
150408;0;35,9167;;;20150408
150409;0;27,2917;;;20150409
150410;0;32,5001;;;20150410
150411;0;37,4584;;;20150411
150412;0;36,2501;;;20150412
150413;0;38,9584;;;20150413
150414;0;36,8751;;;20150414
150415;0;21,4167;;;20150415
150416;0;23,8333;;;20150416
150417;0;35,1305;;;20150417
150418;0;30,75;;;20150418
150419;0;18,5833;;;20150419
150420;0;31,375;;;20150420
150421;0;37,1251;;;20150421
150422;0;41,9584;;;20150422
150423;0;38,5417;;;20150423
150424;0;42,7501;;;20150424
150425;0;56,0834;;;20150425
150426;0;62,2917;;;20150426
150427;0;65,9167;;;20150427
150428;0;55,5834;;;20150428
150429;0;49,6251;;;20150429
150430;0;46,7084;;;20150430
150501;0;49,8334;;;20150501
150502;0;29,4167;;;20150502
150503;0;26,9583;;;20150503
150504;0;34,1667;;;20150504
150505;0;38,9584;;;20150505
150506;0;52,2917;;;20150506
150507;0;43,1667;;;20150507
150508;0;42,8751;;;20150508
150509;0;54,9584;;;20150509
150510;0;49,0834;;;20150510
150511;0;45,4584;;;20150511
150512;0;49,0001;;;20150512
150513;0;53,2917;;;20150513
150514;0;52,9584;;;20150514
150515;0;52,0834;;;20150515
150516;0;70,5834;;;20150516
150517;0;60,8751;;;20150517
150518;0;70,4167;;;20150518
150519;0;53,7084;;;20150519
150520;0;32,7501;;;20150520
150521;0;39,0001;;;20150521
150522;0;57,5417;;;20150522
150523;0;43,0417;;;20150523
150524;0;61,8751;;;20150524
150525;0;65,0001;;;20150525
150526;0;77,6251;;;20150526
150527;0;80,1667;;;20150527
150528;0;74,7917;;;20150528
150529;0;47,7501;;;20150529
150530;0;39,2917;;;20150530
150531;0;61,2084;;;20150531
150601;0;78,1251;;;20150601
150602;0;63,3334;;;20150602
150603;0;55,5417;;;20150603
150604;0;88,7084;;;20150604
150605;0;52,5001;;;20150605
150606;0;30,625;;;20150606
150607;0;27,8333;;;20150607
150608;0;34,7917;;;20150608
150609;0;35,3751;;;20150609
150610;0;28,1667;;;20150610
150611;0;36,9584;;;20150611
150612;0;50,0417;;;20150612
150613;0;29,5833;;;20150613
150614;0;47,6251;;;20150614
150615;0;53,0834;;;20150615
150616;0;56,7917;;;20150616
150617;0;57,3751;;;20150617
150618;0;71,7084;;;20150618
150619;0;62,6667;;;20150619
150620;0;84,7084;;;20150620
150621;0;87,0001;;;20150621
150622;0;86,3751;;;20150622
150623;0;54,0001;;;20150623
150624;0;57,0834;;;20150624
150625;0;58,7501;;;20150625
150626;0;75,7827;;;20150626
150627;0;61,2084;;;20150627
150628;0;59,3334;;;20150628
150629;0;56,3334;;;20150629
150630;0;88,2917;;;20150630
150701;0;84,7501;;;20150701
150702;0;80,2501;;;20150702
150703;0;75,5001;;;20150703
150704;0;54,2917;;;20150704
150705;0;73,2084;;;20150705
150706;0;52,6667;;;20150706
150707;0;53,0001;;;20150707
150708;0;90,7917;;;20150708
150709;0;65,8751;;;20150709
150710;0;60,3334;;;20150710
150711;0;69,8334;;;20150711
150712;0;6,75001;;;20150712
150713;0;10,4583;;;20150713
150714;0;41,0417;;;20150714
150715;0;64,9167;;;20150715
150716;0;80,9584;;;20150716
150717;0;59,0834;;;20150717
150718;0;53,0417;;;20150718
150719;0;35,4167;;;20150719
150720;0;40,1667;;;20150720
150721;0;76,9584;;;20150721
150722;0;68,8334;;;20150722
150723;0;68,261;;;20150723
150724;0;68,2501;;;20150724
150725;0;84,0834;;;20150725
150726;0;61,5001;;;20150726
150727;0;31,75;;;20150727
150728;0;49,5001;;;20150728
150729;0;57,8751;;;20150729
150730;0;28,9583;;;20150730
150731;0;33,9584;;;20150731
150801;0;79,7917;;;20150801
150802;0;36,8334;;;20150802
150803;0;61,6251;;;20150803
150804;0;45,1667;;;20150804
150805;0;16,75;;;20150805
150806;0;9,04167;;;20150806
150807;0;25,7083;;;20150807
150808;0;14;;;20150808
150809;0;9,54167;;;20150809
150810;0;13,8333;;;20150810
150811;0;31,375;;;20150811
150812;0;32,5417;;;20150812
150813;0;34,6251;;;20150813
150814;0;39,7501;;;20150814
150815;0;33,6251;;;20150815
150816;0;;;20,7917;20150816
150817;0;;;18,5909;20150817
150818;0;47,2501;;;20150818
150819;0;53,5001;;;20150819
150820;0;39,7501;;;20150820
150821;0;22,1667;;;20150821
150822;0;10,5833;;;20150822
150823;0;28,5833;;;20150823
150824;0;40,2501;;;20150824
150825;0;19,5833;;;20150825
150826;0;16,8333;;;20150826
150827;0;42,6251;;;20150827
150828;0;38,6667;;;20150828
150829;0;33,4167;;;20150829
150830;0;34,4167;;;20150830
150831;0;21,8333;;;20150831
150901;0;28,7917;;;20150901
150902;0;22,6667;;;20150902
150903;0;27,7083;;;20150903
150904;0;38,2501;;;20150904
150905;0;41,1251;;;20150905
150906;0;12,2083;;;20150906
150907;0;9,08696;;;20150907
150908;0;25,2917;;;20150908
150909;0;27,125;;;20150909
150910;0;23,9167;;;20150910
150911;0;31,125;;;20150911
150912;0;53,7501;;;20150912
150913;0;33,2917;;;20150913
150914;0;29,1667;;;20150914
150915;0;24,5833;;;20150915
150916;0;31,375;;;20150916
150917;0;17,2917;;;20150917
150918;0;21,5;;;20150918
150919;0;40,3751;;;20150919
150920;0;29,0833;;;20150920
150921;0;16,7083;;;20150921
150922;0;15,2083;;;20150922
150923;0;12,5;;;20150923
150924;0;10,875;;;20150924
150925;0;20,7083;;;20150925
150926;0;31,4583;;;20150926
150927;0;34,3334;;;20150927
150928;0;30,125;;;20150928
150929;0;21,4167;;;20150929
150930;0;18,4583;;;20150930
151001;0;8,91667;;;20151001
151002;0;14,6667;;;20151002
151003;0;24,4167;;;20151003
151004;0;10,375;;;20151004
151005;0;13,2083;;;20151005
151006;0;11,2857;;;20151006
151007;0;8,41667;;;20151007
151008;0;15,1667;;;20151008
151009;0;16,2917;;;20151009
151010;0;17,9167;;;20151010
151011;0;18,7083;;;20151011
151012;0;14,75;;;20151012
151013;0;11,0417;;;20151013
151014;0;4,70834;;;20151014
151015;0;11,3333;;;20151015
151016;0;20,0833;;;20151016
151017;0;35,3751;;;20151017
151018;0;25,5;;;20151018
151019;0;13,3333;;;20151019
151020;0;16,7917;;;20151020
151021;0;17,8333;;;20151021
151022;0;20,1667;;;20151022
151023;0;22,25;;;20151023
151024;0;12,25;;;20151024
151025;0;10,9583;;;20151025
151026;0;10,6667;;;20151026
151027;0;17,6667;;;20151027
151028;0;14,6957;;;20151028
151029;0;18,9583;;;20151029
151030;0;15,8333;;;20151030
151031;0;19,6667;;;20151031
151101;0;15,7917;;;20151101
151102;0;19,9583;;;20151102
151103;0;22,0417;;;20151103
151104;0;16,8333;;;20151104
151105;0;;;37,3913;20151105
151106;0;27,6667;;;20151106
151107;0;20,0417;;;20151107
